acct_id,FICO,region
55176,785,New York
55177,785,Philadelphia
55178,808,Dallas
55179,789,Los Angeles
55180,783,Dallas
55181,730,New York
55182,785,Charlotte
55183,783,Dallas
55184,825,San Diego
55185,783,Dallas
55186,783,Dallas
55187,850,New York
55188,783,Dallas
55189,850,San Antonio
55190,842,San Antonio
55191,785,Charlotte
55192,831,Charlotte
55193,783,Dallas
55194,850,Los Angeles
55195,850,Dallas
55196,826,Philadelphia
55197,818,San Antonio
55198,781,New York
55199,784,San Antonio
55200,785,Charlotte
55201,850,New York
55202,783,Dallas
55203,785,Charlotte
55204,784,San Antonio
55205,786,Houston
55206,783,Dallas
55207,850,Charlotte
55208,785,Charlotte
55209,784,San Diego
55210,803,Los Angeles
55211,784,San Diego
55212,845,Chicago
55213,784,San Diego
55214,788,Phoenix
55215,734,San Diego
55216,785,Charlotte
55217,849,Philadelphia
55218,784,San Antonio
55219,784,San Diego
55220,783,Dallas
55221,842,Phoenix
55222,795,New York
55223,785,Philadelphia
55224,784,San Diego
55225,785,Charlotte
55226,785,New York
55227,784,San Diego
55228,785,Charlotte
55229,786,Houston
55230,789,Los Angeles
55231,839,Chicago
55232,785,New York
55233,784,San Antonio
55234,784,San Antonio
55235,779,Dallas
55236,785,New York
55237,785,Chicago
55238,785,New York
55239,784,San Antonio
55240,785,Philadelphia
55241,841,San Antonio
55242,763,San Antonio
55243,820,Philadelphia
55244,786,Houston
55245,718,San Diego
55246,785,New York
55247,785,Chicago
55248,784,San Antonio
55249,786,Houston
55250,786,Houston
55251,789,Los Angeles
55252,785,Charlotte
55253,783,Dallas
55254,785,Charlotte
55255,850,San Diego
55256,789,Los Angeles
55257,784,San Antonio
55258,784,San Diego
55259,797,Houston
55260,802,Houston
55261,785,New York
55262,789,Los Angeles
55263,785,Chicago
55264,784,San Diego
55265,785,New York
55266,786,Houston
55267,786,Houston
55268,785,New York
55269,784,San Diego
55270,785,Philadelphia
55271,839,Charlotte
55272,784,San Antonio
55273,788,Phoenix
55274,785,New York
55275,784,San Diego
55276,785,Chicago
55277,785,Charlotte
55278,785,Philadelphia
55279,783,Dallas
55280,789,Los Angeles
55281,789,Los Angeles
55282,747,Chicago
55283,785,New York
55284,784,San Antonio
55285,784,San Diego
55286,784,San Diego
55287,784,San Antonio
55288,784,San Diego
55289,834,Phoenix
55290,784,San Diego
55291,748,Philadelphia
55292,789,Los Angeles
55293,795,Houston
55294,785,Chicago
55295,783,Dallas
55296,785,Philadelphia
55297,850,Los Angeles
55298,786,Houston
55299,785,Philadelphia
55300,786,Houston
55301,785,Philadelphia
55302,784,San Antonio
55303,785,Charlotte
55304,838,San Diego
55305,850,Philadelphia
55306,626,Chicago
55307,784,San Diego
55308,784,San Antonio
55309,753,Phoenix
55310,785,Charlotte
55311,798,Chicago
55312,721,Dallas
55313,784,San Antonio
55314,785,Philadelphia
55315,850,San Diego
55316,785,New York
55317,785,Dallas
55318,785,Dallas
55319,783,Dallas
55320,802,Dallas
55321,771,Los Angeles
55322,832,Philadelphia
55323,850,Philadelphia
55324,785,Charlotte
55325,783,Dallas
55326,742,Phoenix
55327,814,Dallas
55328,748,Chicago
55329,785,Charlotte
55330,784,San Antonio
55331,789,Los Angeles
55332,788,Phoenix
55333,850,Chicago
55334,825,Dallas
55335,785,Chicago
55336,789,Los Angeles
55337,789,Los Angeles
55338,785,New York
55339,783,Dallas
55340,784,San Antonio
55341,785,Charlotte
55342,784,San Diego
55343,785,Charlotte
55344,788,Phoenix
55345,765,San Diego
55346,783,Dallas
55347,784,Charlotte
55348,785,New York
55349,785,New York
55350,784,San Diego
55351,850,Los Angeles
55352,784,San Antonio
55353,784,San Diego
55354,786,Houston
55355,814,Los Angeles
55356,785,New York
55357,788,Phoenix
55358,784,San Antonio
55359,783,Dallas
55360,785,Charlotte
55361,783,Dallas
55362,783,Dallas
55363,761,Charlotte
55364,850,San Antonio
55365,778,Charlotte
55366,814,Philadelphia
55367,789,Los Angeles
55368,850,Phoenix
55369,785,Philadelphia
55370,784,San Antonio
55371,784,San Diego
55372,785,Chicago
55373,787,Houston
55374,824,San Diego
55375,788,Phoenix
55376,850,New York
55377,785,Chicago
55378,788,Phoenix
55379,785,New York
55380,785,Philadelphia
55381,784,San Antonio
55382,784,San Diego
55383,744,Phoenix
55384,784,San Antonio
55385,850,Chicago
55386,783,Dallas
55387,784,San Diego
55388,786,Houston
55389,844,Charlotte
55390,788,Phoenix
55391,788,Phoenix
55392,785,Charlotte
55393,696,Philadelphia
55394,800,San Diego
55395,850,Philadelphia
55396,850,Los Angeles
55397,783,Dallas
55398,784,San Diego
55399,784,San Antonio
55400,784,San Antonio
55401,788,Phoenix
55402,778,New York
55403,786,Houston
55404,784,San Diego
55405,789,Los Angeles
55406,701,Houston
55407,785,Chicago
55408,838,Chicago
55409,789,Los Angeles
55410,849,Dallas
55411,786,Houston
55412,789,Los Angeles
55413,749,Philadelphia
55414,816,San Diego
55415,784,San Diego
55416,785,Charlotte
55417,850,Philadelphia
55418,784,San Diego
55419,786,Houston
55420,784,San Antonio
55421,784,San Antonio
55422,784,San Diego
55423,708,New York
55424,784,San Diego
55425,785,Chicago
55426,796,San Diego
55427,781,San Diego
55428,784,San Antonio
55429,786,Houston
55430,784,San Diego
55431,780,Charlotte
55432,785,New York
55433,783,Dallas
55434,784,San Antonio
55435,784,San Diego
55436,785,Charlotte
55437,784,San Diego
55438,789,Los Angeles
55439,784,San Diego
55440,785,Chicago
55441,679,Philadelphia
55442,785,Chicago
55443,785,Chicago
55444,850,Philadelphia
55445,766,San Diego
55446,783,Dallas
55447,784,San Antonio
55448,784,San Antonio
55449,784,San Diego
55450,786,Houston
55451,821,San Diego
55452,786,Houston
55453,806,Chicago
55454,786,Houston
55455,786,Houston
55456,850,Philadelphia
55457,783,Dallas
55458,839,New York
55459,788,Phoenix
55460,826,Houston
55461,785,Chicago
55462,785,Chicago
55463,784,San Antonio
55464,785,New York
55465,785,New York
55466,842,Houston
55467,783,Dallas
55468,785,New York
55469,849,Dallas
55470,783,Dallas
55471,850,Houston
55472,784,San Diego
55473,784,San Diego
55474,783,Dallas
55475,785,Charlotte
55476,662,Houston
55477,785,Philadelphia
55478,789,Los Angeles
55479,783,Dallas
55480,786,Houston
55481,850,Houston
55482,789,Los Angeles
55483,786,Houston
55484,785,Chicago
55485,723,Philadelphia
55486,845,Los Angeles
55487,788,Phoenix
55488,788,Phoenix
55489,785,Chicago
55490,785,New York
55491,785,Charlotte
55492,785,Chicago
55493,850,Los Angeles
55494,785,Charlotte
55495,784,San Diego
55496,785,Chicago
55497,786,Houston
55498,713,Chicago
55499,720,Philadelphia
55500,788,Phoenix
55501,785,Chicago
55502,785,Philadelphia
55503,785,New York
55504,784,San Diego
55505,785,Charlotte
55506,829,Charlotte
55507,847,Dallas
55508,850,Charlotte
55509,707,San Diego
55510,785,Chicago
55511,785,Philadelphia
55512,785,New York
55513,785,Philadelphia
55514,762,Dallas
55515,781,San Antonio
55516,785,Charlotte
55517,698,Phoenix
55518,785,New York
55519,786,Houston
55520,783,Dallas
55521,784,San Antonio
55522,784,San Diego
55523,784,San Antonio
55524,789,Los Angeles
55525,783,Dallas
55526,785,Charlotte
55527,783,Dallas
55528,835,Dallas
55529,784,San Antonio
55530,785,New York
55531,785,New York
55532,783,Dallas
55533,786,Charlotte
55534,788,Phoenix
55535,784,San Antonio
55536,550,Philadelphia
55537,784,San Diego
55538,786,Houston
55539,838,Houston
55540,785,Philadelphia
55541,789,Los Angeles
55542,785,New York
55543,785,Charlotte
55544,785,Chicago
55545,783,Dallas
55546,785,Chicago
55547,788,Phoenix
55548,784,San Diego
55549,850,Philadelphia
55550,785,Charlotte
55551,784,San Antonio
55552,787,Charlotte
55553,785,Charlotte
55554,833,New York
55555,785,Charlotte
55556,785,Philadelphia
55557,786,Houston
55558,783,Dallas
55559,785,Charlotte
55560,785,Philadelphia
55561,783,Dallas
55562,782,Philadelphia
55563,785,Philadelphia
55564,690,Charlotte
55565,785,Philadelphia
55566,808,New York
55567,681,Philadelphia
55568,785,Charlotte
55569,786,Houston
55570,773,Charlotte
55571,788,Phoenix
55572,784,San Diego
55573,843,Houston
55574,785,Philadelphia
55575,850,Phoenix
55576,783,Dallas
55577,785,San Antonio
55578,789,Los Angeles
55579,850,San Diego
55580,783,Dallas
55581,788,Phoenix
55582,785,New York
55583,847,Los Angeles
55584,828,New York
55585,808,Charlotte
55586,783,Dallas
55587,729,Dallas
55588,785,Charlotte
55589,789,Los Angeles
55590,766,Chicago
55591,789,Los Angeles
55592,845,Phoenix
55593,850,Philadelphia
55594,814,Philadelphia
55595,786,Houston
55596,850,San Antonio
55597,793,New York
55598,850,Chicago
55599,785,New York
55600,789,Los Angeles
55601,785,Charlotte
55602,785,New York
55603,682,San Antonio
55604,785,Philadelphia
55605,785,Philadelphia
55606,850,Phoenix
55607,784,San Antonio
55608,786,Houston
55609,785,Charlotte
55610,784,San Diego
55611,783,Dallas
55612,785,New York
55613,803,San Diego
55614,784,San Antonio
55615,789,Los Angeles
55616,788,Phoenix
55617,784,San Antonio
55618,755,Charlotte
55619,785,Chicago
55620,785,Chicago
55621,783,Dallas
55622,789,Los Angeles
55623,784,San Antonio
55624,801,Houston
55625,805,Chicago
55626,850,New York
55627,741,Houston
55628,789,Los Angeles
55629,693,Los Angeles
55630,785,New York
55631,789,Los Angeles
55632,783,Dallas
55633,784,San Diego
55634,784,San Diego
55635,821,San Diego
55636,786,Houston
55637,785,Chicago
55638,824,New York
55639,848,San Diego
55640,785,Charlotte
55641,785,New York
55642,834,Philadelphia
55643,788,Phoenix
55644,830,Charlotte
55645,784,San Diego
55646,785,Philadelphia
55647,831,San Antonio
55648,788,Phoenix
55649,850,Los Angeles
55650,785,New York
55651,784,San Antonio
55652,783,Dallas
55653,789,Los Angeles
55654,783,Dallas
55655,712,San Diego
55656,785,Chicago
55657,788,Phoenix
55658,784,San Diego
55659,790,Los Angeles
55660,784,San Antonio
55661,785,Chicago
55662,789,Los Angeles
55663,842,New York
55664,785,Philadelphia
55665,745,Los Angeles
55666,785,Chicago
55667,785,Philadelphia
55668,784,San Diego
55669,789,Los Angeles
55670,850,Phoenix
55671,785,San Diego
55672,785,Charlotte
55673,784,San Diego
55674,828,San Antonio
55675,785,New York
55676,794,New York
55677,785,Charlotte
55678,785,Philadelphia
55679,785,Charlotte
55680,785,Charlotte
55681,785,Charlotte
55682,781,Charlotte
55683,739,San Antonio
55684,785,New York
55685,784,San Diego
55686,784,San Diego
55687,819,New York
55688,785,Philadelphia
55689,850,Dallas
55690,785,New York
55691,785,Chicago
55692,783,Dallas
55693,841,Charlotte
55694,784,San Antonio
55695,785,Philadelphia
55696,850,Los Angeles
55697,785,Chicago
55698,850,Philadelphia
55699,825,Philadelphia
55700,788,Phoenix
55701,807,Chicago
55702,828,Dallas
55703,785,Chicago
55704,800,San Antonio
55705,772,San Diego
55706,785,Philadelphia
55707,788,Phoenix
55708,785,Chicago
55709,814,San Diego
55710,783,Dallas
55711,789,Los Angeles
55712,786,Houston
55713,785,New York
55714,785,Philadelphia
55715,818,Los Angeles
55716,783,Dallas
55717,736,San Antonio
55718,783,Dallas
55719,785,Chicago
55720,785,New York
55721,789,Los Angeles
55722,785,New York
55723,815,San Antonio
55724,786,Houston
55725,784,San Diego
55726,785,Chicago
55727,783,Dallas
55728,770,Chicago
55729,785,Philadelphia
55730,807,Chicago
55731,789,Los Angeles
55732,839,Dallas
55733,836,Chicago
55734,784,San Diego
55735,785,Charlotte
55736,785,New York
55737,785,New York
55738,786,Houston
55739,786,Houston
55740,812,Los Angeles
55741,837,San Antonio
55742,830,San Antonio
55743,786,Houston
55744,788,Phoenix
55745,827,Chicago
55746,850,Charlotte
55747,789,Los Angeles
55748,836,Philadelphia
55749,704,Charlotte
55750,788,Phoenix
55751,784,San Diego
55752,785,Chicago
55753,829,Los Angeles
55754,789,Los Angeles
55755,783,Dallas
55756,784,San Diego
55757,785,New York
55758,788,Phoenix
55759,788,Phoenix
55760,785,Philadelphia
55761,785,Chicago
55762,789,Los Angeles
55763,743,Phoenix
55764,763,Charlotte
55765,842,San Diego
55766,785,Chicago
55767,740,Philadelphia
55768,828,Houston
55769,785,New York
55770,783,Dallas
55771,789,Los Angeles
55772,850,New York
55773,785,Chicago
55774,784,San Antonio
55775,785,Chicago
55776,785,Philadelphia
55777,785,Chicago
55778,789,Los Angeles
55779,789,Los Angeles
55780,786,Houston
55781,847,Chicago
55782,786,Houston
55783,850,Chicago
55784,789,Los Angeles
55785,789,Los Angeles
55786,785,Charlotte
55787,811,New York
55788,785,Charlotte
55789,785,Philadelphia
55790,785,Charlotte
55791,822,Houston
55792,850,Houston
55793,784,San Diego
55794,785,Chicago
55795,745,Houston
55796,788,Charlotte
55797,850,Los Angeles
55798,784,San Diego
55799,850,Houston
55800,783,Dallas
55801,786,Houston
55802,786,Houston
55803,786,Houston
55804,786,Charlotte
55805,789,Los Angeles
55806,850,Phoenix
55807,786,Houston
55808,785,New York
55809,789,Los Angeles
55810,732,Los Angeles
55811,785,Charlotte
55812,784,San Antonio
55813,788,Phoenix
55814,784,San Antonio
55815,788,Phoenix
55816,720,New York
55817,784,San Diego
55818,789,Los Angeles
55819,821,San Antonio
55820,785,Charlotte
55821,784,San Antonio
55822,783,Dallas
55823,786,Houston
55824,788,Phoenix
55825,786,Houston
55826,785,New York
55827,786,Houston
55828,793,Los Angeles
55829,764,New York
55830,785,Chicago
55831,785,New York
55832,850,Chicago
55833,726,San Diego
55834,845,Chicago
55835,785,Charlotte
55836,784,San Antonio
55837,785,Charlotte
55838,789,Los Angeles
55839,785,Charlotte
55840,785,Chicago
55841,785,Charlotte
55842,786,Houston
55843,808,Dallas
55844,850,Los Angeles
55845,784,San Antonio
55846,783,Dallas
55847,788,Phoenix
55848,784,San Diego
55849,850,Phoenix
55850,789,Los Angeles
55851,850,Los Angeles
55852,785,New York
55853,785,New York
55854,839,Phoenix
55855,845,Charlotte
55856,788,Phoenix
55857,789,Los Angeles
55858,785,Philadelphia
55859,788,Phoenix
55860,789,Los Angeles
55861,848,Dallas
55862,820,Phoenix
55863,785,Philadelphia
55864,843,Phoenix
55865,785,Philadelphia
55866,784,San Diego
55867,735,New York
55868,779,Phoenix
55869,785,Charlotte
55870,785,Charlotte
55871,789,Los Angeles
55872,785,New York
55873,785,Philadelphia
55874,783,Dallas
55875,850,Houston
55876,839,Phoenix
55877,840,Los Angeles
55878,785,Chicago
55879,833,Los Angeles
55880,850,San Antonio
55881,823,Houston
55882,783,Dallas
55883,783,Dallas
55884,784,San Diego
55885,808,Los Angeles
55886,719,Charlotte
55887,850,Los Angeles
55888,785,Philadelphia
55889,707,Dallas
55890,787,Philadelphia
55891,832,Philadelphia
55892,785,Philadelphia
55893,834,New York
55894,850,Charlotte
55895,798,Chicago
55896,839,Houston
55897,671,New York
55898,785,Philadelphia
55899,806,Charlotte
55900,784,San Antonio
55901,784,San Diego
55902,784,San Antonio
55903,830,Dallas
55904,785,Chicago
55905,783,Dallas
55906,788,Phoenix
55907,791,San Antonio
55908,812,San Diego
55909,789,Los Angeles
55910,785,New York
55911,789,Los Angeles
55912,783,Dallas
55913,789,Los Angeles
55914,783,Dallas
55915,813,San Antonio
55916,784,San Diego
55917,785,Philadelphia
55918,783,Dallas
55919,785,New York
55920,749,San Diego
55921,839,San Diego
55922,807,Philadelphia
55923,726,Philadelphia
55924,788,Phoenix
55925,785,New York
55926,721,Los Angeles
55927,788,Phoenix
55928,850,Houston
55929,848,San Diego
55930,785,New York
55931,785,New York
55932,785,Philadelphia
55933,785,Chicago
55934,786,Houston
55935,789,Los Angeles
55936,704,Los Angeles
55937,785,Philadelphia
55938,789,Los Angeles
55939,785,Charlotte
55940,788,Phoenix
55941,732,New York
55942,785,Chicago
55943,789,Los Angeles
55944,789,Los Angeles
55945,785,Philadelphia
55946,789,Los Angeles
55947,789,Los Angeles
55948,784,San Diego
55949,758,New York
55950,788,Phoenix
55951,759,Houston
55952,836,San Antonio
55953,848,New York
55954,785,Philadelphia
55955,785,Philadelphia
55956,785,Chicago
55957,786,Houston
55958,785,Chicago
55959,786,Houston
55960,837,Dallas
55961,789,Los Angeles
55962,784,San Diego
55963,783,Dallas
55964,785,Chicago
55965,783,Dallas
55966,839,San Antonio
55967,784,San Antonio
55968,786,Houston
55969,850,San Antonio
55970,785,Charlotte
55971,845,Charlotte
55972,785,New York
55973,788,Phoenix
55974,827,Phoenix
55975,783,Dallas
55976,792,San Antonio
55977,850,San Antonio
55978,844,San Antonio
55979,848,Charlotte
55980,786,Houston
55981,812,Houston
55982,789,Los Angeles
55983,785,Chicago
55984,819,San Diego
55985,785,Philadelphia
55986,785,Philadelphia
55987,785,Chicago
55988,784,San Antonio
55989,829,San Antonio
55990,788,Phoenix
55991,785,Charlotte
55992,785,Charlotte
55993,785,Charlotte
55994,785,Philadelphia
55995,786,Houston
55996,786,Houston
55997,735,New York
55998,785,New York
55999,842,Chicago
56000,785,New York
56001,785,New York
56002,830,San Antonio
56003,785,New York
56004,850,Chicago
56005,784,San Antonio
56006,786,Houston
56007,786,Houston
56008,786,Houston
56009,785,Philadelphia
56010,785,Charlotte
56011,815,Philadelphia
56012,786,Houston
56013,789,Los Angeles
56014,789,Los Angeles
56015,785,Chicago
56016,786,Houston
56017,739,New York
56018,785,Philadelphia
56019,788,Phoenix
56020,785,Chicago
56021,788,Phoenix
56022,785,Philadelphia
56023,850,Dallas
56024,788,Phoenix
56025,788,Phoenix
56026,627,San Antonio
56027,785,New York
56028,785,New York
56029,785,Charlotte
56030,785,New York
56031,785,Chicago
56032,752,Dallas
56033,785,Chicago
56034,785,New York
56035,785,Chicago
56036,785,Philadelphia
56037,760,New York
56038,845,San Diego
56039,789,Los Angeles
56040,785,Charlotte
56041,784,San Antonio
56042,789,Los Angeles
56043,789,Los Angeles
56044,768,San Diego
56045,785,New York
56046,784,San Diego
56047,783,Dallas
56048,784,San Diego
56049,740,Los Angeles
56050,768,Chicago
56051,770,Charlotte
56052,786,Houston
56053,822,Charlotte
56054,785,Chicago
56055,783,Dallas
56056,850,Charlotte
56057,850,Chicago
56058,784,San Diego
56059,785,Charlotte
56060,850,Philadelphia
56061,850,Los Angeles
56062,850,Charlotte
56063,783,Dallas
56064,786,Houston
56065,716,Los Angeles
56066,772,Los Angeles
56067,784,San Antonio
56068,785,Charlotte
56069,785,Chicago
56070,788,Phoenix
56071,784,San Diego
56072,786,Houston
56073,784,San Diego
56074,785,Charlotte
56075,693,Dallas
56076,788,Phoenix
56077,843,Los Angeles
56078,734,Phoenix
56079,785,Charlotte
56080,788,Phoenix
56081,785,Charlotte
56082,785,Charlotte
56083,784,San Diego
56084,786,Houston
56085,831,Dallas
56086,789,Los Angeles
56087,784,San Diego
56088,786,Houston
56089,785,Charlotte
56090,783,Dallas
56091,786,Houston
56092,785,Charlotte
56093,789,Los Angeles
56094,784,San Antonio
56095,788,Phoenix
56096,788,Phoenix
56097,788,San Antonio
56098,783,Dallas
56099,786,Houston
56100,786,Houston
56101,789,Los Angeles
56102,612,New York
56103,785,Charlotte
56104,786,Houston
